iter	Passed	Remaining
6333	79822	46199
6334	79841	46191
6335	79865	46185
6336	79887	46177
6337	79905	46168
6338	79926	46160
6339	79941	46149
6340	79960	46140
6341	79976	46129
6342	79988	46116
6343	80003	46105
6344	80018	46093
6345	80033	46083
6346	80051	46073
6347	80066	46062
6348	80084	46052
6349	80099	46041
6350	80118	46032
6351	80133	46021
6352	80148	46009
6353	80188	46013
6354	80217	46010
6355	80236	46000
6356	80258	45993
6357	80279	45986
6358	80313	45985
6359	80341	45981
6360	80362	45973
6361	80376	45961
6362	80396	45953
6363	80415	45944
6364	80436	45936
6365	80453	45926
6366	80470	45916
6367	80485	45905
6368	80497	45891
6369	80511	45880
6370	80525	45868
6371	80537	45855
6372	80551	45843
6373	80563	45830
6374	80574	45817
6375	80588	45805
6376	80600	45791
6377	80612	45779
6378	80623	45765
6379	80632	45750
6380	80643	45737
6381	80653	45723
6382	80664	45709
6383	80674	45695
6384	80686	45682
6385	80700	45670
6386	80711	45657
6387	80722	45643
6388	80735	45631
6389	80750	45619
6390	80761	45606
6391	80774	45593
6392	80787	45581
6393	80800	45568
6394	80811	45555
6395	80825	45543
6396	80839	45531
6397	80855	45520
6398	80889	45520
6399	80909	45511
6400	80924	45500
6401	80939	45489
6402	80977	45490
6403	80994	45480
6404	81003	45465
6405	81019	45454
6406	81030	45441
6407	81042	45428
6408	81052	45414
6409	81064	45401
6410	81075	45387
6411	81084	45373
6412	81123	45374
6413	81136	45362
6414	81148	45349
6415	81160	45336
6416	81170	45322
6417	81182	45309
6418	81195	45296
6419	81204	45282
6420	81213	45267
6421	81221	45252
6422	81233	45239
6423	81243	45225
6424	81253	45211
6425	81262	45196
6426	81272	45182
6427	81285	45169
6428	81294	45155
6429	81304	45141
6430	81315	45127
6431	81326	45113
6432	81336	45099
6433	81348	45086
6434	81358	45072
6435	81368	45058
6436	81378	45044
6437	81389	45031
6438	81399	45016
6439	81415	45005
6440	81426	44992
6441	81439	44979
6442	81449	44965
6443	81458	44951
6444	81467	44936
6445	81481	44924
6446	81493	44911
6447	81502	44897
6448	81515	44884
6449	81528	44872
6450	81539	44858
6451	81549	44844
6452	81560	44830
6453	81570	44817
6454	81581	44803
6455	81594	44790
6456	81605	44777
6457	81615	44763
6458	81626	44750
6459	81639	44737
6460	81649	44723
6461	81659	44709
6462	81670	44695
6463	81683	44683
6464	81694	44669
6465	81706	44656
6466	81718	44644
6467	81732	44631
6468	81740	44616
6469	81751	44603
6470	81761	44589
6471	81775	44577
6472	81790	44565
6473	81803	44553
6474	81831	44549
6475	81846	44537
6476	81860	44525
6477	81870	44512
6478	81887	44501
6479	81899	44488
6480	81911	44475
6481	81925	44463
6482	81937	44450
6483	81948	44437
6484	81990	44440
6485	82004	44428
6486	82016	44415
6487	82030	44403
6488	82040	44389
6489	82050	44375
6490	82065	44364
6491	82078	44351
6492	82089	44338
6493	82101	44325
6494	82115	44313
6495	82129	44301
6496	82145	44290
6497	82158	44278
6498	82170	44265
6499	82184	44253
6500	82197	44240
6501	82207	44226
6502	82221	44214
6503	82233	44201
6504	82242	44187
6505	82254	44174
6506	82266	44161
6507	82278	44148
6508	82287	44133
6509	82300	44121
6510	82310	44106
6511	82323	44094
6512	82336	44082
6513	82347	44068
6514	82358	44054
6515	82379	44046
6516	82391	44033
6517	82402	44020
6518	82416	44008
6519	82439	44001
6520	82451	43988
6521	82466	43976
6522	82477	43963
6523	82489	43950
6524	82505	43939
6525	82517	43926
6526	82530	43914
6527	82542	43901
6528	82556	43889
6529	82567	43875
6530	82580	43863
6531	82593	43850
6532	82604	43837
6533	82642	43838
6534	82653	43824
6535	82666	43812
6536	82678	43799
6537	82690	43786
6538	82700	43772
6539	82714	43760
6540	82766	43768
6541	82780	43756
6542	82793	43744
6543	82806	43731
6544	82817	43718
6545	82831	43706
6546	82842	43692
6547	82855	43680
6548	82866	43666
6549	82877	43652
6550	82889	43639
6551	82899	43625
6552	82912	43613
6553	82935	43606
6554	82949	43594
6555	82960	43581
6556	82972	43567
6557	82981	43553
6558	82992	43539
6559	83005	43527
6560	83014	43512
6561	83024	43498
6562	83035	43485
6563	83045	43471
6564	83057	43457
6565	83066	43443
6566	83076	43429
6567	83086	43415
6568	83096	43401
6569	83106	43387
6570	83118	43374
6571	83175	43385
6572	83193	43375
6573	83211	43365
6574	83223	43351
6575	83234	43338
6576	83248	43326
6577	83273	43320
6578	83285	43307
6579	83296	43293
6580	83350	43302
6581	83366	43291
6582	83378	43278
6583	83389	43265
6584	83400	43251
6585	83413	43239
6586	83424	43225
6587	83434	43211
6588	83446	43198
6589	83457	43184
6590	83466	43170
6591	83476	43156
6592	83487	43142
6593	83498	43129
6594	83507	43115
6595	83518	43101
6596	83530	43088
6597	83541	43074
6598	83550	43060
6599	83562	43047
6600	83572	43033
6601	83582	43019
6602	83630	43024
6603	83648	43015
6604	83661	43002
6605	83673	42989
6606	83684	42975
6607	83696	42962
6608	83709	42950
6609	83718	42936
6610	83728	42921
6611	83741	42909
6612	83753	42896
6613	83762	42881
6614	83772	42867
6615	83783	42854
6616	83796	42841
6617	83810	42829
6618	83896	42854
6619	83909	42841
6620	83919	42828
6621	83930	42814
6622	83944	42802
6623	83955	42788
6624	83965	42774
6625	83973	42760
6626	83985	42746
6627	83995	42733
6628	84005	42718
6629	84016	42705
6630	84033	42694
6631	84044	42681
6632	84054	42667
6633	84065	42653
6634	84075	42639
6635	84084	42625
6636	84097	42612
6637	84107	42598
6638	84117	42584
6639	84129	42571
6640	84139	42557
6641	84151	42544
6642	84161	42530
6643	84171	42516
6644	84180	42501
6645	84192	42488
6646	84202	42474
6647	84212	42460
6648	84223	42447
6649	84235	42434
6650	84246	42420
6651	84255	42406
6652	84265	42392
6653	84275	42378
6654	84287	42365
6655	84294	42349
6656	84303	42335
6657	84311	42320
6658	84322	42306
6659	84332	42292
6660	84343	42279
6661	84354	42265
6662	84364	42251
6663	84375	42238
6664	84385	42224
6665	84395	42210
6666	84404	42195
6667	84413	42181
6668	84465	42188
6669	84486	42179
6670	84499	42167
6671	84508	42152
6672	84517	42138
6673	84527	42124
6674	84539	42111
6675	84549	42097
6676	84560	42083
6677	84569	42069
6678	84579	42055
6679	84589	42041
6680	84600	42028
6681	84610	42013
6682	84621	42000
6683	84633	41987
6684	84643	41973
6685	84653	41959
6686	84664	41946
6687	84674	41931
6688	84685	41918
6689	84693	41903
6690	84703	41889
6691	84712	41875
6692	84724	41861
6693	84735	41848
6694	84745	41834
6695	84755	41820
6696	84793	41820
6697	84803	41806
6698	84814	41793
6699	84824	41779
6700	84836	41766
6701	84848	41753
6702	84856	41738
6703	84884	41733
6704	84895	41719
6705	84905	41705
6706	84916	41692
6707	84929	41679
6708	84938	41665
6709	84948	41651
6710	84957	41636
6711	84970	41624
6712	84979	41609
6713	84991	41596
6714	85000	41582
6715	85062	41593
6716	85086	41586
6717	85099	41574
6718	85111	41561
6719	85124	41549
6720	85135	41535
6721	85145	41521
6722	85155	41507
6723	85165	41493
6724	85177	41480
6725	85188	41467
6726	85197	41452
6727	85207	41438
6728	85219	41425
6729	85229	41411
6730	85238	41397
6731	85246	41382
6732	85257	41368
6733	85267	41355
6734	85278	41341
6735	85288	41327
6736	85298	41313
6737	85306	41298
6738	85316	41284
6739	85329	41271
6740	85338	41257
6741	85348	41243
6742	85356	41228
6743	85368	41215
6744	85379	41202
6745	85389	41188
6746	85397	41173
6747	85406	41159
6748	85418	41146
6749	85428	41132
6750	85437	41117
6751	85446	41103
6752	85457	41089
6753	85470	41077
6754	85480	41063
6755	85490	41049
6756	85498	41034
6757	85508	41020
6758	85520	41008
6759	85530	40993
6760	85539	40979
6761	85549	40965
6762	85560	40952
6763	85572	40938
6764	85583	40925
6765	85592	40911
6766	85601	40897
6767	85616	40885
6768	85630	40873
6769	85641	40859
6770	85653	40846
6771	85663	40833
6772	85689	40827
6773	85702	40814
6774	85715	40801
6775	85725	40787
6776	85735	40774
6777	85744	40759
6778	85753	40745
6779	85765	40732
6780	85775	40718
6781	85786	40704
6782	85797	40691
6783	85808	40678
6784	85821	40665
6785	85833	40652
6786	85844	40639
6787	85856	40626
6788	85869	40613
6789	85886	40603
6790	85897	40589
6791	85911	40577
6792	85924	40565
6793	85936	40552
6794	85948	40539
6795	85961	40526
6796	85971	40513
6797	86002	40508
6798	86013	40495
6799	86032	40485
6800	86043	40472
6801	86054	40458
6802	86068	40446
6803	86082	40434
6804	86096	40423
6805	86112	40411
6806	86124	40399
6807	86136	40386
6808	86149	40373
6809	86161	40360
6810	86173	40347
6811	86184	40333
6812	86195	40320
6813	86221	40314
6814	86236	40302
6815	86252	40291
6816	86265	40279
6817	86280	40267
6818	86294	40255
6819	86308	40243
6820	86326	40233
6821	86337	40220
6822	86348	40206
6823	86359	40193
6824	86372	40180
6825	86383	40167
6826	86418	40164
6827	86431	40152
6828	86444	40139
6829	86456	40126
6830	86466	40112
6831	86498	40109
6832	86510	40096
6833	86521	40083
6834	86534	40070
6835	86545	40057
6836	86557	40044
6837	86569	40030
6838	86603	40028
6839	86621	40017
6840	86634	40005
6841	86648	39993
6842	86661	39981
6843	86673	39968
6844	86684	39954
6845	86746	39964
6846	86778	39961
6847	86792	39948
6848	86805	39936
6849	86817	39923
6850	86830	39910
6851	86840	39896
6852	86852	39884
6853	86864	39870
6854	86875	39857
6855	86884	39843
6856	86898	39830
6857	86912	39818
6858	86960	39822
6859	86978	39812
6860	86991	39799
6861	87003	39786
6862	87016	39774
6863	87028	39761
6864	87040	39748
6865	87051	39735
6866	87063	39721
6867	87074	39708
6868	87085	39695
6869	87099	39683
6870	87112	39670
6871	87123	39656
6872	87133	39643
6873	87143	39629
6874	87154	39615
6875	87164	39601
6876	87174	39588
6877	87186	39574
6878	87201	39563
6879	87211	39549
6880	87222	39535
6881	87232	39522
6882	87244	39508
6883	87254	39495
6884	87267	39482
6885	87279	39469
6886	87288	39455
6887	87301	39442
6888	87313	39429
6889	87326	39417
6890	87336	39403
6891	87349	39390
6892	87359	39377
6893	87369	39363
6894	87379	39349
6895	87390	39335
6896	87401	39322
6897	87410	39308
6898	87421	39294
6899	87433	39281
6900	87444	39268
6901	87453	39254
6902	87463	39240
6903	87472	39225
6904	87483	39212
6905	87495	39199
6906	87504	39185
6907	87517	39172
6908	87530	39159
6909	87540	39146
6910	87568	39140
6911	87585	39129
6912	87598	39117
6913	87609	39103
6914	87659	39107
6915	87678	39097
6916	87692	39085
6917	87705	39073
6918	87717	39060
6919	87729	39047
6920	87742	39034
6921	87752	39021
6922	87762	39007
6923	87774	38993
6924	87805	38989
6925	87818	38976
6926	87830	38963
6927	87843	38951
6928	87855	38938
6929	87914	38946
6930	87936	38937
6931	87948	38924
6932	87958	38910
6933	87969	38897
6934	87980	38883
6935	87992	38870
6936	88004	38857
6937	88015	38844
6938	88025	38830
6939	88035	38816
6940	88047	38803
6941	88057	38790
6942	88068	38776
6943	88088	38767
6944	88105	38756
6945	88116	38742
6946	88128	38729
6947	88141	38717
6948	88151	38703
6949	88162	38689
6950	88172	38675
6951	88185	38663
6952	88196	38650
6953	88205	38635
6954	88218	38623
6955	88230	38610
6956	88241	38596
6957	88253	38583
6958	88262	38569
6959	88274	38556
6960	88286	38543
6961	88294	38528
6962	88306	38515
6963	88317	38502
6964	88331	38490
6965	88341	38476
6966	88352	38463
6967	88362	38449
6968	88397	38446
6969	88407	38432
6970	88415	38417
6971	88428	38405
6972	88437	38390
6973	88448	38377
6974	88458	38363
6975	88469	38350
6976	88481	38337
6977	88490	38323
6978	88500	38309
6979	88511	38295
6980	88524	38283
6981	88533	38269
6982	88546	38256
6983	88554	38241
6984	88567	38229
6985	88579	38216
6986	88588	38201
6987	88598	38188
6988	88607	38173
6989	88617	38159
6990	88629	38147
6991	88638	38132
6992	88648	38119
6993	88658	38105
6994	88689	38100
6995	88711	38091
6996	88743	38087
6997	88754	38073
6998	88781	38067
6999	88793	38054
7000	88803	38040
7001	88814	38027
7002	88828	38015
7003	88840	38002
7004	88859	37992
7005	88872	37979
7006	88882	37965
7007	88891	37951
7008	88901	37937
7009	88911	37923
7010	88937	37916
7011	88947	37902
7012	88960	37890
7013	88971	37876
7014	88981	37863
7015	88991	37849
7016	89001	37835
7017	89011	37821
7018	89023	37808
7019	89034	37795
7020	89046	37782
7021	89057	37769
7022	89067	37755
7023	89078	37741
7024	89086	37727
7025	89095	37712
7026	89106	37699
7027	89115	37685
7028	89125	37671
7029	89134	37657
7030	89144	37643
7031	89155	37629
7032	89168	37617
7033	89177	37603
7034	89187	37589
7035	89196	37574
7036	89206	37561
7037	89217	37548
7038	89228	37534
7039	89237	37520
7040	89247	37506
7041	89259	37493
7042	89272	37480
7043	89282	37467
7044	89292	37453
7045	89301	37438
7046	89313	37426
7047	89324	37412
7048	89333	37398
7049	89343	37385
7050	89353	37371
7051	89365	37358
7052	89375	37344
7053	89384	37330
7054	89393	37316
7055	89403	37302
7056	89417	37289
7057	89427	37276
7058	89436	37261
7059	89449	37249
7060	89461	37236
7061	89470	37222
7062	89534	37230
7063	89552	37220
7064	89566	37208
7065	89579	37195
7066	89591	37182
7067	89601	37169
7068	89614	37156
7069	89625	37143
7070	89634	37128
7071	89644	37115
7072	89657	37102
7073	89668	37089
7074	89677	37075
7075	89688	37061
7076	89700	37048
7077	89711	37035
7078	89722	37022
7079	89732	37008
7080	89742	36994
7081	89753	36981
7082	89765	36968
7083	89791	36960
7084	89804	36948
7085	89814	36934
7086	89827	36922
7087	89839	36909
7088	89852	36896
7089	89868	36885
7090	89880	36872
7091	89892	36859
7092	89905	36847
7093	89916	36833
7094	89946	36828
7095	89960	36816
7096	89970	36802
7097	89984	36789
7098	89996	36777
7099	90009	36764
7100	90021	36751
7101	90034	36738
7102	90046	36726
7103	90060	36713
7104	90071	36700
7105	90084	36688
7106	90096	36675
7107	90107	36661
7108	90119	36648
7109	90131	36635
7110	90145	36623
7111	90156	36610
7112	90168	36597
7113	90229	36604
7114	90249	36594
7115	90264	36582
7116	90284	36573
7117	90297	36560
7118	90309	36547
7119	90320	36534
7120	90332	36521
7121	90347	36509
7122	90364	36498
7123	90385	36489
7124	90406	36479
7125	90420	36467
7126	90438	36457
7127	90455	36446
7128	90474	36435
7129	90491	36425
7130	90507	36413
7131	90526	36403
7132	90544	36393
7133	90564	36383
7134	90581	36372
7135	90596	36360
7136	90609	36347
7137	90625	36336
7138	90645	36326
7139	90659	36314
7140	90676	36303
7141	90696	36293
7142	90713	36283
7143	90728	36270
7144	90770	36270
7145	90787	36259
7146	90805	36248
7147	90819	36236
7148	90834	36224
7149	90850	36213
7150	90864	36200
7151	90880	36189
7152	90896	36178
7153	90910	36166
7154	90925	36154
7155	90944	36143
7156	90957	36131
7157	90972	36119
7158	90986	36107
7159	91006	36097
7160	91019	36084
7161	91033	36072
7162	91049	36061
7163	91075	36053
7164	91095	36043
7165	91112	36032
7166	91129	36022
7167	91148	36011
7168	91163	36000
7169	91179	35988
7170	91204	35980
7171	91224	35970
7172	91240	35959
7173	91261	35950
7174	91280	35939
7175	91298	35928
7176	91313	35917
7177	91327	35904
7178	91371	35904
7179	91389	35893
7180	91405	35882
7181	91420	35870
7182	91435	35858
7183	91468	35853
7184	91484	35842
7185	91500	35830
7186	91530	35825
7187	91547	35813
7188	91576	35807
7189	91594	35796
7190	91608	35784
7191	91626	35774
7192	91637	35760
7193	91649	35747
7194	91661	35734
7195	91672	35721
7196	91684	35708
7197	91694	35694
7198	91705	35681
7199	91741	35677
7200	91754	35664
7201	91765	35651
7202	91777	35638
7203	91789	35625
7204	91799	35611
7205	91808	35597
7206	91854	35597
7207	91874	35587
7208	91887	35574
7209	91898	35561
7210	91911	35548
7211	91923	35535
7212	91934	35521
7213	91945	35508
7214	91955	35495
7215	91966	35481
7216	91976	35467
7217	91987	35454
7218	91998	35441
7219	92009	35427
7220	92024	35415
7221	92037	35403
7222	92048	35389
7223	92058	35375
7224	92069	35362
7225	92083	35349
7226	92094	35336
7227	92103	35322
7228	92116	35309
7229	92126	35296
7230	92136	35282
7231	92145	35267
7232	92156	35254
7233	92166	35240
7234	92177	35227
7235	92188	35214
7236	92197	35199
7237	92207	35185
7238	92218	35172
7239	92228	35158
7240	92238	35144
7241	92249	35131
7242	92259	35117
7243	92267	35103
7244	92278	35089
7245	92287	35075
7246	92296	35061
7247	92306	35047
7248	92315	35033
7249	92328	35021
7250	92338	35007
7251	92348	34993
7252	92359	34980
7253	92368	34966
7254	92378	34952
7255	92388	34938
7256	92399	34925
7257	92410	34911
7258	92422	34898
7259	92432	34884
7260	92442	34871
7261	92452	34857
7262	92517	34864
7263	92538	34854
7264	92553	34843
7265	92568	34830
7266	92576	34816
7267	92584	34802
7268	92596	34788
7269	92608	34775
7270	92617	34761
7271	92627	34748
7272	92637	34734
7273	92650	34721
7274	92662	34708
7275	92672	34694
7276	92681	34680
7277	92691	34667
7278	92703	34653
7279	92714	34640
7280	92724	34626
7281	92737	34614
7282	92747	34600
7283	92759	34587
7284	92769	34573
7285	92779	34560
7286	92788	34545
7287	92801	34533
7288	92848	34533
7289	92859	34519
7290	92869	34505
7291	92877	34491
7292	92888	34478
7293	92899	34464
7294	92911	34451
7295	92922	34438
7296	92932	34424
7297	92945	34412
7298	92958	34399
7299	92968	34385
7300	92979	34372
7301	92989	34358
7302	93000	34344
7303	93010	34331
7304	93020	34317
7305	93029	34303
7306	93041	34290
7307	93069	34283
7308	93085	34272
7309	93099	34259
7310	93109	34245
7311	93117	34231
7312	93127	34217
7313	93139	34204
7314	93150	34191
7315	93168	34180
7316	93178	34166
7317	93189	34153
7318	93204	34141
7319	93217	34128
7320	93229	34115
7321	93243	34103
7322	93252	34089
7323	93262	34075
7324	93272	34061
7325	93281	34047
7326	93293	34034
7327	93304	34021
7328	93313	34007
7329	93321	33993
7330	93333	33979
7331	93344	33966
7332	93355	33953
7333	93364	33939
7334	93373	33924
7335	93383	33911
7336	93439	33914
7337	93462	33905
7338	93476	33892
7339	93489	33880
7340	93499	33866
7341	93511	33853
7342	93522	33840
7343	93532	33826
7344	93542	33812
7345	93554	33799
7346	93564	33786
7347	93573	33771
7348	93583	33758
7349	93595	33745
7350	93606	33732
7351	93650	33730
7352	93667	33719
7353	93681	33706
7354	93692	33693
7355	93704	33680
7356	93738	33675
7357	93766	33668
7358	93784	33657
7359	93797	33644
7360	93811	33632
7361	93822	33619
7362	93838	33607
7363	93847	33593
7364	93903	33596
7365	93923	33585
7366	93979	33588
7367	93999	33578
7368	94016	33567
7369	94030	33555
7370	94042	33542
7371	94057	33530
7372	94071	33517
7373	94084	33504
7374	94097	33492
7375	94109	33479
7376	94122	33466
7377	94143	33456
7378	94177	33451
7379	94192	33439
7380	94205	33426
7381	94216	33413
7382	94227	33400
7383	94245	33389
7384	94279	33384
7385	94295	33372
7386	94309	33360
7387	94321	33347
7388	94336	33334
7389	94351	33323
7390	94365	33310
7391	94379	33298
7392	94390	33285
7393	94403	33272
7394	94414	33258
7395	94424	33245
7396	94436	33232
7397	94446	33218
7398	94456	33204
7399	94469	33191
7400	94482	33179
7401	94494	33166
7402	94505	33152
7403	94566	33156
7404	94617	33157
7405	94630	33144
7406	94643	33132
7407	94656	33119
7408	94668	33106
7409	94681	33093
7410	94692	33080
7411	94705	33067
7412	94716	33054
7413	94728	33041
7414	94742	33028
7415	94755	33016
7416	94769	33003
7417	94783	32991
7418	94794	32977
7419	94807	32965
7420	94819	32952
7421	94832	32939
7422	94844	32926
7423	94857	32913
7424	94868	32900
7425	94880	32887
7426	94891	32873
7427	94899	32859
7428	94909	32845
7429	94920	32832
7430	94933	32819
7431	94945	32806
7432	94955	32792
7433	94967	32779
7434	94981	32767
7435	94991	32753
7436	95001	32740
7437	95012	32726
7438	95024	32713
7439	95035	32700
7440	95046	32686
7441	95058	32673
7442	95070	32660
7443	95080	32647
7444	95093	32634
7445	95105	32621
7446	95115	32607
7447	95127	32594
7448	95140	32581
7449	95149	32568
7450	95159	32554
7451	95169	32540
7452	95237	32546
7453	95259	32537
7454	95274	32525
7455	95285	32511
7456	95298	32498
7457	95310	32485
7458	95323	32473
7459	95333	32459
7460	95344	32446
7461	95355	32432
7462	95365	32419
7463	95376	32405
7464	95386	32391
7465	95398	32378
7466	95406	32364
7467	95416	32350
7468	95428	32337
7469	95439	32324
7470	95448	32310
7471	95461	32297
7472	95474	32284
7473	95484	32271
7474	95498	32258
7475	95508	32245
7476	95521	32232
7477	95530	32218
7478	95539	32204
7479	95549	32190
7480	95559	32176
7481	95571	32163
7482	95580	32149
7483	95590	32135
7484	95600	32122
7485	95616	32110
7486	95628	32097
7487	95638	32083
7488	95647	32069
7489	95658	32056
7490	95671	32043
7491	95681	32030
7492	95693	32017
7493	95705	32003
7494	95716	31990
7495	95772	31992
7496	95791	31981
7497	95807	31969
7498	95819	31956
7499	95830	31943
7500	95839	31929
7501	95851	31916
7502	95860	31902
7503	95873	31889
7504	95883	31876
7505	95913	31869
7506	95925	31855
7507	95936	31842
7508	95945	31828
7509	95956	31815
7510	96016	31817
7511	96036	31807
7512	96053	31796
7513	96068	31784
7514	96079	31770
7515	96091	31757
7516	96105	31745
7517	96118	31732
7518	96128	31718
7519	96137	31704
7520	96147	31691
7521	96156	31677
7522	96168	31664
7523	96177	31650
7524	96188	31636
7525	96197	31622
7526	96208	31609
7527	96217	31595
7528	96227	31581
7529	96235	31567
7530	96246	31554
7531	96259	31541
7532	96268	31527
7533	96278	31513
7534	96288	31499
7535	96298	31486
7536	96311	31473
7537	96324	31460
7538	96334	31447
7539	96348	31434
7540	96362	31422
7541	96405	31419
7542	96451	31417
7543	96470	31406
7544	96482	31393
7545	96494	31380
7546	96509	31368
7547	96522	31355
7548	96535	31342
7549	96549	31330
7550	96562	31317
7551	96574	31305
7552	96585	31291
7553	96596	31277
7554	96606	31264
7555	96636	31257
7556	96647	31243
7557	96659	31230
7558	96669	31217
7559	96680	31203
7560	96689	31189
7561	96701	31176
7562	96711	31162
7563	96721	31149
7564	96743	31139
7565	96754	31126
7566	96764	31112
7567	96773	31098
7568	96783	31084
7569	96795	31071
7570	96805	31057
7571	96814	31044
7572	96825	31030
7573	96892	31035
7574	96920	31027
7575	96936	31015
7576	96954	31004
7577	96964	30990
7578	97007	30987
7579	97023	30975
7580	97036	30963
7581	97049	30950
7582	97063	30937
7583	97074	30924
7584	97086	30911
7585	97103	30900
7586	97114	30886
7587	97125	30873
7588	97138	30860
7589	97152	30848
7590	97164	30835
7591	97174	30821
7592	97186	30808
7593	97198	30795
7594	97210	30782
7595	97221	30769
7596	97234	30756
7597	97245	30742
7598	97255	30729
7599	97264	30715
7600	97274	30701
7601	97284	30687
7602	97296	30674
7603	97305	30660
7604	97315	30647
7605	97324	30633
7606	97335	30619
7607	97346	30606
7608	97359	30593
7609	97370	30580
7610	97379	30566
7611	97391	30553
7612	97401	30539
7613	97411	30525
7614	97419	30511
7615	97431	30498
7616	97442	30485
7617	97455	30472
7618	97464	30458
7619	97475	30445
7620	97486	30431
7621	97499	30419
7622	97511	30405
7623	97521	30392
7624	97535	30379
7625	97547	30366
7626	97557	30353
7627	97568	30339
7628	97583	30327
7629	97599	30315
7630	97611	30302
7631	97620	30289
7632	97634	30276
7633	97651	30264
7634	97665	30252
7635	97678	30239
7636	97690	30227
7637	97702	30213
7638	97713	30200
7639	97724	30187
7640	97739	30175
7641	97752	30162
7642	97763	30149
7643	97776	30136
7644	97791	30124
7645	97804	30111
7646	97839	30105
7647	97851	30092
7648	97862	30079
7649	97872	30065
7650	97885	30052
7651	97898	30039
7652	97908	30026
7653	97919	30013
7654	97932	30000
7655	97945	29987
7656	97955	29973
7657	97968	29961
7658	98046	29968
7659	98069	29958
7660	98083	29946
7661	98094	29932
7662	98108	29920
7663	98120	29907
7664	98133	29894
7665	98146	29881
7666	98158	29868
7667	98170	29855
7668	98195	29846
7669	98207	29833
7670	98219	29820
7671	98234	29808
7672	98246	29795
7673	98257	29781
7674	98270	29769
7675	98285	29757
7676	98296	29743
7677	98308	29730
7678	98322	29718
7679	98335	29705
7680	98349	29693
7681	98361	29680
7682	98373	29666
7683	98411	29661
7684	98426	29649
7685	98439	29636
7686	98452	29624
7687	98462	29610
7688	98502	29605
7689	98518	29593
7690	98550	29586
7691	98564	29574
7692	98578	29562
7693	98592	29549
7694	98604	29536
7695	98615	29523
7696	98632	29511
7697	98649	29499
7698	98665	29488
7699	98679	29475
7700	98689	29462
7701	98700	29448
7702	98710	29435
7703	98728	29423
7704	98739	29410
7705	98751	29397
7706	98764	29384
7707	98776	29371
7708	98785	29357
7709	98797	29344
7710	98806	29330
7711	98818	29317
7712	98830	29304
7713	98840	29290
7714	98852	29277
7715	98863	29264
7716	98874	29251
7717	98885	29237
7718	98895	29223
7719	98930	29217
7720	98944	29205
7721	98957	29192
7722	98970	29179
7723	98982	29166
7724	98993	29153
7725	99006	29140
7726	99019	29127
7727	99030	29114
7728	99069	29109
7729	99085	29097
7730	99124	29092
7731	99143	29081
7732	99159	29069
7733	99171	29056
7734	99183	29043
7735	99195	29030
7736	99213	29018
7737	99225	29005
7738	99237	28992
7739	99248	28979
7740	99260	28966
7741	99270	28952
7742	99278	28938
7743	99289	28925
7744	99299	28911
7745	99311	28898
7746	99321	28884
7747	99331	28871
7748	99340	28857
7749	99351	28843
7750	99362	28830
7751	99372	28816
7752	99381	28803
7753	99392	28789
7754	99404	28776
7755	99415	28763
7756	99426	28749
7757	99436	28736
7758	99447	28723
7759	99459	28709
7760	99469	28696
7761	99480	28682
7762	99490	28669
7763	99503	28656
7764	99521	28645
7765	99531	28631
7766	99542	28618
7767	99555	28605
7768	99568	28592
7769	99578	28579
7770	99589	28565
7771	99603	28553
7772	99613	28539
7773	99623	28526
7774	99634	28512
7775	99644	28499
7776	99655	28485
7777	99666	28472
7778	99677	28459
7779	99687	28445
7780	99697	28432
7781	99708	28418
7782	99733	28409
7783	99748	28396
7784	99760	28383
7785	99770	28370
7786	99781	28357
7787	99791	28343
7788	99802	28330
7789	99811	28316
7790	99821	28302
7791	99831	28288
7792	99842	28275
7793	99852	28262
7794	99865	28249
7795	99875	28235
7796	99885	28222
7797	99897	28208
7798	99908	28195
7799	99924	28183
7800	99933	28169
7801	99944	28156
7802	99956	28143
7803	99965	28129
7804	99975	28116
7805	99986	28102
7806	99996	28089
7807	100006	28075
7808	100015	28061
7809	100025	28048
7810	100035	28034
7811	100046	28021
7812	100056	28007
7813	100110	28006
7814	100120	27992
7815	100131	27979
7816	100145	27966
7817	100158	27954
7818	100170	27941
7819	100183	27928
7820	100196	27915
7821	100207	27902
7822	100217	27888
7823	100226	27874
7824	100235	27860
7825	100247	27847
7826	100264	27836
7827	100274	27822
7828	100284	27809
7829	100295	27795
7830	100305	27782
7831	100314	27768
7832	100324	27754
