iter	MAE
4775	1.376609143
4776	1.376608466
4777	1.37660785
4778	1.376588272
4779	1.376584339
4780	1.37658233
4781	1.376555974
4782	1.376547851
4783	1.376414799
4784	1.376397597
4785	1.376394354
4786	1.376371287
4787	1.376368344
4788	1.376342899
4789	1.376340336
4790	1.376340171
4791	1.376339472
4792	1.376336955
4793	1.37632033
4794	1.376315843
4795	1.376315676
4796	1.37631565
4797	1.376314823
4798	1.376310571
4799	1.376271798
4800	1.376268574
4801	1.376235184
4802	1.376234143
4803	1.376233262
4804	1.376202418
4805	1.376198435
4806	1.376195428
4807	1.376195309
4808	1.376195015
4809	1.376140803
4810	1.376140742
4811	1.376139861
4812	1.376096131
4813	1.376094348
4814	1.376093409
4815	1.376076484
4816	1.376076468
4817	1.376068704
4818	1.375930589
4819	1.375930172
4820	1.375926499
4821	1.375906019
4822	1.375549267
4823	1.375523607
4824	1.375500911
4825	1.375455398
4826	1.375454146
4827	1.375453848
4828	1.375437904
4829	1.37543278
4830	1.375405177
4831	1.375325661
4832	1.375318136
4833	1.375283534
4834	1.37528331
4835	1.375280881
4836	1.375279918
4837	1.375231614
4838	1.375231574
4839	1.375223015
4840	1.375222794
4841	1.375143211
4842	1.375135764
4843	1.37512513
4844	1.375117671
4845	1.375117647
4846	1.375117185
4847	1.375097481
4848	1.375084308
4849	1.375083613
4850	1.375033312
4851	1.375001797
4852	1.37498798
4853	1.374962492
4854	1.374960936
4855	1.374948721
4856	1.374946886
4857	1.374938695
4858	1.374903446
4859	1.374900812
4860	1.374855567
4861	1.374824769
4862	1.374820139
4863	1.374811305
4864	1.374811197
4865	1.374810989
4866	1.374810712
4867	1.37479962
4868	1.374798403
4869	1.374791448
4870	1.374785125
4871	1.374776675
4872	1.374776264
4873	1.374774635
4874	1.374772504
4875	1.374772492
4876	1.374757347
4877	1.374728915
4878	1.374602953
4879	1.374563329
4880	1.374561974
4881	1.374561547
4882	1.374559119
4883	1.374558909
4884	1.374548867
4885	1.374548731
4886	1.374548466
4887	1.374548127
4888	1.374547885
4889	1.374509662
4890	1.374509537
4891	1.374509254
4892	1.374497829
4893	1.374479189
4894	1.374477938
4895	1.374467124
4896	1.374388594
4897	1.374379854
4898	1.374379525
4899	1.374369262
4900	1.374310498
4901	1.374246888
4902	1.374246181
4903	1.374244453
4904	1.374240227
4905	1.374182309
4906	1.374181446
4907	1.374181245
4908	1.374128277
4909	1.374128084
4910	1.374127708
4911	1.374123657
4912	1.37411891
4913	1.37411268
4914	1.37403994
4915	1.374019138
4916	1.373950416
4917	1.373939636
4918	1.37391029
4919	1.373907563
4920	1.373905813
4921	1.373905794
4922	1.373896075
4923	1.373894118
4924	1.373889221
4925	1.373883119
4926	1.373877395
4927	1.373875688
4928	1.373862909
4929	1.373855063
4930	1.37383735
4931	1.373799642
4932	1.373798093
4933	1.373780748
4934	1.373780542
4935	1.373763725
4936	1.373760045
4937	1.373759555
4938	1.373728364
4939	1.373728256
4940	1.373706341
4941	1.373584802
4942	1.373573676
4943	1.373573408
4944	1.373571954
4945	1.37351853
4946	1.373517556
4947	1.373513822
4948	1.373512636
4949	1.373470889
4950	1.37346382
4951	1.373447845
4952	1.37344779
4953	1.373445828
4954	1.373330505
4955	1.373294592
4956	1.373288239
4957	1.373287505
4958	1.373287194
4959	1.373283527
4960	1.373275609
4961	1.373274593
4962	1.37327352
4963	1.373263736
4964	1.373250787
4965	1.373244634
4966	1.373162528
4967	1.373162392
4968	1.373151017
4969	1.373133857
4970	1.373117666
4971	1.373117586
4972	1.373117214
4973	1.373116599
4974	1.373115739
4975	1.373093359
4976	1.37309079
4977	1.373047934
4978	1.373037424
4979	1.373032375
4980	1.373031271
4981	1.372998145
4982	1.372990304
4983	1.372981966
4984	1.372980739
4985	1.37297575
4986	1.372948737
4987	1.372942396
4988	1.372941558
4989	1.372936022
4990	1.372935684
4991	1.372935555
4992	1.372934938
4993	1.372929784
4994	1.372912409
4995	1.372907073
4996	1.372787205
4997	1.37278713
4998	1.372781225
4999	1.37272357
5000	1.372707326
5001	1.372706834
5002	1.372705958
5003	1.372699747
5004	1.372699699
5005	1.37269473
5006	1.372692845
5007	1.372691497
5008	1.372685458
5009	1.372684261
5010	1.372680755
5011	1.372676661
5012	1.372668351
5013	1.372631394
5014	1.372630095
5015	1.37256725
5016	1.372555467
5017	1.372523435
5018	1.37252257
5019	1.372471999
5020	1.372443464
5021	1.372442761
5022	1.372442726
5023	1.372424956
5024	1.372400074
5025	1.372396958
5026	1.37231674
5027	1.372245622
5028	1.3722455
5029	1.372241186
5030	1.372226698
5031	1.372209263
5032	1.372208982
5033	1.372204386
5034	1.372111715
5035	1.37202639
5036	1.372022199
5037	1.371933729
5038	1.371921223
5039	1.371914549
5040	1.371847754
5041	1.371847667
5042	1.371847314
5043	1.371846635
5044	1.371845904
5045	1.371841668
5046	1.371841409
5047	1.371841372
5048	1.371833062
5049	1.371828129
5050	1.371827994
5051	1.371771531
5052	1.371770458
5053	1.371769854
5054	1.371769186
5055	1.371768477
5056	1.371758992
5057	1.371758477
5058	1.371753453
5059	1.371742015
5060	1.371737602
5061	1.371684151
5062	1.371657653
5063	1.371657013
5064	1.371605693
5065	1.371576538
5066	1.371517248
5067	1.371514878
5068	1.371471973
5069	1.371454024
5070	1.371440352
5071	1.371416182
5072	1.371415118
5073	1.371381788
5074	1.3713814
5075	1.37137866
5076	1.371352705
5077	1.371345789
5078	1.371305921
5079	1.371301455
5080	1.371299881
5081	1.371274117
5082	1.371235611
5083	1.371212124
5084	1.371211709
5085	1.371073748
5086	1.371073388
5087	1.371072988
5088	1.371072648
5089	1.371068895
5090	1.371048801
5091	1.371041302
5092	1.371038275
5093	1.371028743
5094	1.371018411
5095	1.371008255
5096	1.371007836
5097	1.370935504
5098	1.370903245
5099	1.370883563
5100	1.370858899
5101	1.370847585
5102	1.370845037
5103	1.370843876
5104	1.370740979
5105	1.370729061
5106	1.370703592
5107	1.370703311
5108	1.370703135
5109	1.370691277
5110	1.370688801
5111	1.370686181
5112	1.370685908
5113	1.370663922
5114	1.370661562
5115	1.370661511
5116	1.370661117
5117	1.370660772
5118	1.370650482
5119	1.37060899
5120	1.370583895
5121	1.370575464
5122	1.370519453
5123	1.370518992
5124	1.370515167
5125	1.370429124
5126	1.370429009
5127	1.370426157
5128	1.370425887
5129	1.370414763
5130	1.370414343
5131	1.370414238
5132	1.370246125
5133	1.370245672
5134	1.370214564
5135	1.37017046
5136	1.370168494
5137	1.370159134
5138	1.370158929
5139	1.370153167
5140	1.370151057
5141	1.370127167
5142	1.370116925
5143	1.370101957
5144	1.370066805
5145	1.370043291
5146	1.370037106
5147	1.370036396
5148	1.370033894
5149	1.370030271
5150	1.370029619
5151	1.370017622
5152	1.369995825
5153	1.369994017
5154	1.369982403
5155	1.369972694
5156	1.369970784
5157	1.369891016
5158	1.369829939
5159	1.369825034
5160	1.369824213
5161	1.369822091
5162	1.369770001
5163	1.369303889
5164	1.369303862
5165	1.369272465
5166	1.36926633
5167	1.369238091
5168	1.369170698
5169	1.369170609
5170	1.369157029
5171	1.36915194
5172	1.369141675
5173	1.369136822
5174	1.369134725
5175	1.369134594
5176	1.36913456
5177	1.369132645
5178	1.369132606
5179	1.369132176
5180	1.369093004
5181	1.369092558
5182	1.369076291
5183	1.36907596
5184	1.369029451
5185	1.369014345
5186	1.369014258
5187	1.368993402
5188	1.368985496
5189	1.368953027
5190	1.368939345
5191	1.368939192
5192	1.368929505
5193	1.368903942
5194	1.36889722
5195	1.368891393
5196	1.368754238
5197	1.368753756
5198	1.368724193
5199	1.368724101
5200	1.368695552
5201	1.368225519
5202	1.368225119
5203	1.368216884
5204	1.368204914
5205	1.368198207
5206	1.368194714
5207	1.368194641
5208	1.368190945
5209	1.368190524
5210	1.368175081
5211	1.368174982
5212	1.368033114
5213	1.368028953
5214	1.368020325
5215	1.368013183
5216	1.36801311
5217	1.368002527
5218	1.367986456
5219	1.367909407
5220	1.367902802
5221	1.367900589
5222	1.367895761
5223	1.367894291
5224	1.367891086
5225	1.367890167
5226	1.367889333
5227	1.367888124
5228	1.367836834
5229	1.367834028
5230	1.367820143
5231	1.367820105
5232	1.367700989
5233	1.367698564
5234	1.367672542
5235	1.367664481
5236	1.367610977
5237	1.367577263
5238	1.367577252
5239	1.367489777
5240	1.367489497
5241	1.367471283
5242	1.367443378
5243	1.367443259
5244	1.36744316
5245	1.367380932
5246	1.367305988
5247	1.367235612
5248	1.367233416
5249	1.367181653
5250	1.366992097
5251	1.36697877
5252	1.366788671
5253	1.366632133
5254	1.366620042
5255	1.366616502
5256	1.366423405
5257	1.366402441
5258	1.366400175
5259	1.366377862
5260	1.366360403
5261	1.366344024
5262	1.366337568
5263	1.366322045
5264	1.366300589
5265	1.36630046
5266	1.366296964
5267	1.366296244
5268	1.366292514
5269	1.366291119
5270	1.366280531
5271	1.366279504
5272	1.366279246
5273	1.3662789
5274	1.366278765
5275	1.366278111
5276	1.366277917
5277	1.366277598
5278	1.366277534
5279	1.366277279
5280	1.366275774
5281	1.36626569
5282	1.366228456
5283	1.366196712
5284	1.365919953
5285	1.365907818
5286	1.365839984
5287	1.365839847
5288	1.365727153
5289	1.365726774
5290	1.365716665
5291	1.365716286
5292	1.365714066
5293	1.365713963
5294	1.365696869
5295	1.365687493
5296	1.365685047
5297	1.365677019
5298	1.365676788
5299	1.365655179
5300	1.365646188
5301	1.365627499
5302	1.365624015
5303	1.365596647
5304	1.365591355
5305	1.365581323
5306	1.365574678
5307	1.365570305
5308	1.365424171
5309	1.365423724
5310	1.365421464
5311	1.365411915
5312	1.365410916
5313	1.365404497
5314	1.365360383
5315	1.365308399
5316	1.365306954
5317	1.365303327
5318	1.365302949
5319	1.365302878
5320	1.365033686
5321	1.365009629
5322	1.364993524
5323	1.364990438
5324	1.364983255
5325	1.364947029
5326	1.364944039
5327	1.364941514
5328	1.3649379
5329	1.364935264
5330	1.364931597
5331	1.36491878
5332	1.36490346
5333	1.364858752
5334	1.364857913
5335	1.364857741
5336	1.364857207
5337	1.364842276
5338	1.36483124
5339	1.364828356
5340	1.364828279
5341	1.36480565
5342	1.364799293
5343	1.364760146
5344	1.36472416
5345	1.364713917
5346	1.364659363
5347	1.364378083
5348	1.364339216
5349	1.36433555
5350	1.364318799
5351	1.364281862
5352	1.364155361
5353	1.364155104
5354	1.364141344
5355	1.364127644
5356	1.364126787
5357	1.364126624
5358	1.363869366
5359	1.363796534
5360	1.363796418
5361	1.363795547
5362	1.363786969
5363	1.36378075
5364	1.363771215
5365	1.36377119
5366	1.363771177
5367	1.363761057
5368	1.363751364
5369	1.363751338
5370	1.363743287
5371	1.363703519
5372	1.363703454
5373	1.363703073
5374	1.363651945
5375	1.363640195
5376	1.363638926
5377	1.363623227
5378	1.363617211
5379	1.363612958
5380	1.363611892
5381	1.363595852
5382	1.363595549
5383	1.363570837
5384	1.36356982
5385	1.363564188
5386	1.36356388
5387	1.363562769
5388	1.363562392
5389	1.363557048
5390	1.363536556
5391	1.363517423
5392	1.363507077
5393	1.36350704
5394	1.363493764
5395	1.363473784
5396	1.363463013
5397	1.363462349
5398	1.363462313
5399	1.36345867
5400	1.363453323
5401	1.363424548
5402	1.363399047
5403	1.36339728
5404	1.363391953
5405	1.363390875
5406	1.363358865
5407	1.363358058
5408	1.363325372
5409	1.363321372
5410	1.363320514
5411	1.363299961
5412	1.363299877
5413	1.363297544
5414	1.363236751
5415	1.363209608
5416	1.363208458
5417	1.363203538
5418	1.363203453
5419	1.363176516
5420	1.363113959
5421	1.36307507
5422	1.363044089
5423	1.36303144
5424	1.362981727
5425	1.362981541
5426	1.362980904
5427	1.362980438
5428	1.362978945
5429	1.362978891
5430	1.362908763
5431	1.362908485
5432	1.362906552
5433	1.362901207
5434	1.362888614
5435	1.362841585
5436	1.362840202
5437	1.362839833
5438	1.362824484
5439	1.3628208
5440	1.36280167
5441	1.362757376
5442	1.362753844
5443	1.362744665
5444	1.362742218
5445	1.362741879
5446	1.362741844
5447	1.362694354
5448	1.362530095
5449	1.362529227
5450	1.362529205
5451	1.362528738
5452	1.362521086
5453	1.362521053
5454	1.362516984
5455	1.362516967
5456	1.36251174
5457	1.362509767
5458	1.362509646
5459	1.362414238
5460	1.362274162
5461	1.362269401
5462	1.36226
5463	1.362259683
5464	1.362255665
5465	1.362255444
5466	1.362239118
5467	1.36223885
5468	1.362233959
5469	1.36223343
5470	1.362233408
5471	1.362233392
5472	1.362229159
5473	1.362228807
5474	1.36222784
5475	1.362227728
5476	1.362227698
5477	1.36222761
5478	1.362227383
5479	1.362211565
5480	1.362207167
5481	1.362206602
5482	1.362206524
5483	1.362203254
5484	1.362202355
5485	1.362202348
5486	1.361945008
5487	1.361933101
5488	1.36193047
5489	1.361930227
5490	1.361921731
5491	1.361919751
5492	1.361918338
5493	1.361917892
5494	1.361869056
5495	1.361863957
5496	1.3618478
5497	1.361831448
5498	1.361812803
5499	1.361812778
5500	1.36181098
5501	1.36181086
5502	1.361806064
5503	1.361779507
5504	1.361778958
5505	1.361772585
5506	1.361769695
5507	1.361767671
5508	1.361738656
5509	1.361737882
5510	1.36173678
5511	1.361736527
5512	1.361710392
5513	1.361710377
5514	1.361685049
5515	1.361684251
5516	1.361684243
5517	1.361660581
5518	1.361659372
5519	1.361655644
5520	1.361655628
5521	1.361654908
5522	1.361654477
5523	1.361653266
5524	1.361628714
5525	1.361624082
5526	1.361467514
5527	1.361466313
5528	1.361459347
5529	1.361459201
5530	1.361459179
5531	1.361438938
5532	1.361437106
5533	1.361437087
5534	1.361419041
5535	1.361419023
5536	1.36133401
5537	1.361309125
5538	1.361289708
5539	1.36125995
5540	1.361247153
5541	1.361219255
5542	1.361211918
5543	1.361211479
5544	1.361210608
5545	1.361210525
5546	1.361208278
5547	1.361197455
5548	1.361197426
5549	1.361175727
5550	1.36117571
5551	1.361175698
5552	1.361167121
5553	1.361158769
5554	1.36115842
5555	1.361138055
5556	1.361136035
5557	1.361133399
5558	1.361119735
5559	1.361111399
5560	1.361110149
5561	1.361106425
5562	1.36109923
5563	1.361063982
5564	1.361053601
5565	1.361045265
5566	1.361044313
5567	1.361042592
5568	1.361033005
5569	1.361032975
5570	1.361031863
5571	1.360991586
5572	1.360988876
5573	1.360988334
5574	1.360977989
5575	1.360977663
5576	1.360977643
5577	1.360976794
5578	1.360969023
5579	1.360968605
5580	1.360865632
5581	1.360865396
5582	1.360863346
5583	1.360804974
5584	1.360795881
5585	1.360786403
5586	1.360781197
5587	1.360781178
5588	1.360780974
5589	1.360774953
5590	1.360756368
5591	1.360717383
5592	1.360714633
5593	1.360714594
5594	1.360713952
5595	1.360704326
5596	1.360679867
5597	1.360679511
5598	1.360644048
5599	1.360644041
5600	1.360585601
5601	1.360584531
5602	1.36057161
5603	1.360570909
5604	1.360570882
5605	1.36056327
5606	1.360562049
5607	1.360557941
5608	1.360555294
5609	1.360554425
5610	1.360554413
5611	1.360551588
5612	1.360550867
5613	1.360499064
5614	1.360492151
5615	1.360491452
5616	1.360479503
5617	1.360471195
5618	1.360470767
5619	1.360393732
5620	1.360381149
5621	1.36037782
5622	1.36037533
5623	1.360297761
5624	1.36029117
5625	1.360117149
5626	1.360105472
5627	1.359998139
5628	1.359991399
5629	1.359990629
5630	1.359990447
5631	1.359990368
5632	1.359989193
5633	1.359981951
5634	1.35991704
5635	1.359900832
5636	1.3598834
5637	1.359877371
5638	1.359875563
5639	1.359875256
5640	1.359874781
5641	1.359860202
5642	1.35985191
5643	1.359844206
5644	1.359844131
5645	1.359842605
5646	1.35984252
5647	1.359838627
5648	1.359838597
5649	1.35983333
5650	1.359833301
5651	1.359832375
5652	1.35982361
5653	1.359819912
5654	1.359804071
5655	1.359783907
5656	1.359782829
5657	1.359782024
5658	1.359761263
5659	1.359761195
5660	1.359752511
5661	1.359751353
5662	1.359687102
5663	1.359683545
5664	1.35968318
5665	1.359681674
5666	1.359676733
5667	1.359676682
5668	1.359676237
5669	1.359672189
5670	1.359669826
5671	1.359669438
5672	1.359665855
5673	1.359649471
5674	1.359645725
5675	1.359645105
5676	1.35962459
5677	1.359621033
5678	1.359610087
5679	1.359605393
5680	1.35955495
5681	1.359553386
5682	1.359543458
5683	1.35954331
5684	1.359523589
5685	1.35952219
5686	1.359518013
5687	1.359510761
5688	1.359504327
5689	1.359504283
5690	1.359487095
5691	1.359475147
5692	1.359470268
5693	1.359468033
5694	1.359458478
5695	1.359458318
5696	1.359449054
5697	1.359448275
5698	1.359448104
5699	1.359446467
5700	1.359430305
5701	1.359430064
5702	1.359429911
5703	1.359413585
5704	1.359410455
5705	1.359390431
5706	1.35937473
5707	1.359372009
5708	1.359308393
5709	1.359293092
5710	1.359289369
5711	1.35928385
5712	1.359283789
5713	1.359222957
5714	1.359219862
5715	1.359210523
5716	1.359200471
5717	1.359198162
5718	1.359169444
5719	1.359164845
5720	1.359133496
5721	1.359120959
5722	1.359120698
5723	1.359047372
5724	1.35904435
5725	1.35902954
5726	1.359029172
5727	1.358977268
5728	1.358848689
5729	1.358845114
5730	1.358841968
5731	1.358771274
5732	1.358729864
5733	1.35863011
5734	1.358587623
5735	1.358538972
5736	1.358536675
5737	1.358535876
5738	1.358294068
5739	1.358293057
5740	1.35824386
5741	1.358225831
5742	1.358217184
5743	1.358178855
5744	1.358154877
5745	1.358144347
5746	1.358143559
5747	1.358128677
5748	1.358127768
5749	1.358121519
5750	1.358120681
5751	1.358104866
5752	1.358103761
5753	1.35808123
5754	1.358077648
5755	1.358077375
5756	1.358075556
5757	1.358071899
5758	1.358063281
5759	1.358052738
5760	1.358031787
5761	1.357871235
5762	1.357851842
5763	1.357851725
5764	1.357838126
5765	1.357799931
5766	1.357781013
5767	1.357746321
5768	1.357746182
5769	1.357701108
5770	1.357691904
5771	1.357664367
5772	1.357649404
5773	1.357619362
5774	1.357436255
5775	1.357425936
5776	1.357425544
5777	1.357383407
5778	1.357379651
5779	1.357378893
5780	1.357315396
5781	1.357305814
5782	1.357284797
5783	1.357271795
5784	1.357257541
5785	1.357256984
5786	1.357256865
5787	1.357243956
5788	1.35723926
5789	1.357193325
5790	1.357180821
5791	1.357159374
5792	1.356964854
5793	1.356935327
5794	1.356935158
5795	1.356934969
5796	1.356934551
5797	1.356821348
5798	1.356821279
5799	1.356813623
5800	1.356784072
5801	1.356781525
5802	1.356773986
5803	1.356771544
5804	1.356768506
5805	1.356766185
5806	1.356765979
5807	1.356765837
5808	1.356765415
5809	1.356764016
5810	1.356763207
5811	1.356747423
5812	1.356744752
5813	1.356734205
5814	1.35664023
5815	1.356639595
5816	1.356635536
5817	1.356628464
5818	1.356628335
5819	1.356623011
5820	1.35659264
5821	1.356575907
5822	1.356575253
5823	1.356574445
5824	1.356554021
5825	1.356527396
5826	1.356519007
5827	1.356518872
5828	1.356516575
5829	1.356505883
5830	1.35650523
5831	1.356501899
5832	1.356472764
5833	1.356472346
5834	1.356461363
5835	1.356438284
5836	1.356427706
5837	1.356424754
5838	1.356424648
5839	1.356424434
5840	1.35641494
5841	1.356414838
5842	1.356414653
5843	1.356414587
5844	1.35641452
5845	1.35641443
5846	1.356414408
5847	1.356364427
5848	1.356153681
5849	1.356139319
5850	1.356134815
5851	1.356115103
5852	1.356100173
5853	1.356078872
5854	1.356078586
5855	1.356072678
5856	1.356071345
5857	1.356069707
5858	1.356066759
5859	1.356066382
5860	1.356053815
5861	1.356049568
5862	1.356048021
5863	1.356048002
5864	1.356047657
5865	1.356047564
5866	1.356047354
5867	1.356029102
5868	1.35602905
5869	1.356026088
5870	1.356025737
5871	1.356024565
5872	1.356024509
5873	1.356023198
5874	1.35602244
5875	1.356014361
5876	1.356014196
5877	1.356001637
5878	1.35599577
5879	1.355995533
5880	1.355986163
5881	1.355984241
5882	1.355972649
5883	1.355923331
5884	1.355919086
5885	1.355895464
5886	1.355882532
5887	1.355881511
5888	1.355869935
5889	1.355869898
5890	1.355869368
5891	1.355869221
5892	1.35585605
5893	1.355840321
5894	1.35584006
5895	1.35583934
5896	1.355817122
5897	1.355816144
5898	1.355812953
5899	1.355793796
5900	1.355741941
5901	1.355730021
5902	1.355729211
5903	1.355697733
5904	1.35569753
5905	1.355675441
5906	1.355675389
5907	1.355673022
5908	1.355661317
5909	1.355621808
5910	1.35561794
5911	1.355612676
5912	1.355543593
5913	1.355541347
5914	1.355540884
5915	1.355540609
5916	1.355536597
5917	1.35553533
5918	1.355514848
5919	1.355464123
5920	1.355458688
5921	1.355458437
5922	1.355449859
5923	1.355443565
5924	1.355442913
5925	1.355435259
5926	1.355308433
5927	1.355286725
5928	1.355254594
5929	1.355197758
5930	1.355107506
5931	1.355090776
5932	1.355086193
5933	1.355086095
5934	1.355080519
5935	1.355068537
5936	1.355066795
5937	1.355054494
5938	1.354971503
5939	1.354945627
5940	1.354930998
5941	1.354930457
5942	1.354919994
5943	1.354918431
5944	1.354910814
5945	1.354814386
5946	1.354783019
5947	1.354416271
5948	1.354404332
5949	1.354401097
5950	1.354366872
5951	1.354364847
5952	1.354357291
5953	1.354298285
5954	1.35429701
5955	1.354250489
5956	1.354201601
5957	1.35420154
5958	1.354200437
5959	1.354178861
5960	1.354163713
5961	1.354129457
5962	1.354129154
5963	1.354126892
5964	1.354114961
5965	1.35411479
5966	1.354113748
5967	1.354107259
5968	1.354094201
5969	1.354092165
5970	1.354082385
5971	1.354066389
5972	1.354063732
5973	1.354061159
5974	1.354060932
5975	1.354046408
5976	1.354005502
5977	1.35398864
5978	1.353977705
5979	1.353971087
5980	1.353969591
5981	1.353964293
5982	1.353963947
5983	1.353955859
5984	1.35395483
5985	1.353919801
5986	1.35386619
5987	1.353864593
5988	1.353840577
5989	1.353838597
5990	1.353812055
5991	1.35379089
5992	1.353788928
5993	1.353786013
5994	1.353785217
5995	1.353784406
5996	1.353778825
5997	1.353765518
5998	1.353764414
5999	1.35374496
6000	1.353744611
6001	1.353728474
6002	1.353725693
6003	1.353722085
6004	1.353696939
6005	1.353696818
6006	1.353686535
6007	1.353658663
6008	1.353650333
6009	1.353649683
6010	1.353604528
6011	1.353603619
6012	1.353592773
6013	1.353592504
6014	1.353583015
6015	1.353553051
6016	1.353540948
6017	1.353540654
6018	1.353540546
6019	1.353537636
6020	1.353536142
6021	1.353533649
6022	1.353529274
6023	1.353529087
6024	1.353528786
6025	1.353502827
6026	1.353494205
6027	1.353451222
6028	1.353446705
6029	1.353446555
6030	1.353444157
6031	1.353443944
6032	1.353443863
6033	1.353442473
6034	1.353442406
6035	1.353409654
6036	1.353409164
6037	1.353404926
6038	1.35339523
6039	1.353391306
6040	1.353389797
6041	1.353388899
6042	1.353388888
6043	1.353286152
6044	1.353285803
6045	1.353278264
6046	1.353277951
6047	1.353277755
6048	1.353273063
6049	1.353257558
6050	1.353247852
6051	1.353187984
6052	1.35317908
6053	1.353168641
6054	1.353143384
6055	1.353137832
6056	1.353098918
6057	1.353098552
6058	1.35306434
6059	1.353064032
6060	1.353063963
6061	1.353063784
6062	1.353035874
6063	1.352939965
6064	1.352922638
6065	1.352922618
6066	1.352922591
6067	1.352922523
6068	1.352917312
6069	1.352898639
6070	1.352878324
6071	1.352853116
6072	1.352814724
6073	1.352814671
6074	1.352814594
6075	1.352790056
6076	1.352787483
6077	1.35277296
6078	1.352767208
6079	1.352753186
6080	1.352752023
6081	1.352726665
6082	1.352726634
6083	1.352726136
6084	1.352725285
6085	1.352717129
6086	1.352675932
6087	1.352655436
6088	1.352646154
6089	1.352645748
6090	1.352640781
6091	1.352640677
6092	1.352640222
6093	1.352624414
6094	1.352620555
6095	1.352617462
6096	1.352578318
6097	1.3525717
6098	1.352570712
6099	1.352570442
6100	1.352562039
6101	1.352456612
6102	1.35243268
6103	1.352432627
6104	1.352425048
6105	1.352424918
6106	1.352424758
6107	1.3524219
6108	1.352421672
6109	1.352417501
6110	1.352416528
6111	1.352389607
6112	1.352375951
6113	1.352375459
6114	1.352374058
6115	1.352349325
6116	1.352349089
6117	1.352343504
6118	1.3523434
6119	1.352342991
6120	1.35232066
6121	1.352319317
6122	1.352310813
6123	1.352306038
6124	1.352304294
6125	1.352302891
6126	1.352279477
6127	1.352275446
6128	1.352259239
6129	1.35221815
6130	1.352196935
6131	1.352187291
6132	1.352181552
6133	1.352157503
6134	1.35215593
6135	1.352153474
6136	1.35215333
6137	1.352141719
6138	1.35214166
6139	1.352139811
6140	1.352126384
6141	1.352122341
6142	1.352122191
6143	1.352122061
6144	1.352121947
6145	1.352093983
6146	1.35205178
6147	1.352051671
6148	1.352036224
6149	1.352036162
6150	1.35203435
6151	1.352034219
6152	1.352025396
6153	1.352024293
6154	1.351979668
6155	1.351963282
6156	1.351951194
6157	1.351951157
6158	1.351951008
6159	1.351950669
6160	1.351915472
6161	1.351877472
6162	1.351865809
6163	1.351863477
6164	1.351791653
6165	1.351791112
6166	1.351785037
6167	1.351780657
6168	1.351756587
6169	1.351741376
6170	1.351728332
6171	1.351724752
6172	1.351724662
6173	1.351717993
6174	1.351717976
6175	1.35168025
6176	1.351677677
6177	1.351677259
6178	1.351644845
6179	1.351644419
6180	1.351644153
6181	1.351644115
6182	1.351643153
6183	1.351581146
6184	1.351572039
6185	1.351509546
6186	1.351509486
6187	1.351506984
6188	1.351502136
6189	1.351502096
6190	1.351497887
6191	1.351488175
6192	1.351487386
6193	1.351487132
6194	1.351487056
6195	1.351462737
6196	1.351462383
6197	1.351460758
6198	1.351445141
6199	1.351444102
6200	1.351444035
6201	1.351440173
6202	1.351434918
6203	1.351434557
6204	1.351434458
6205	1.351425177
6206	1.351418967
6207	1.351418284
6208	1.35127612
6209	1.351262679
6210	1.35125635
6211	1.351244025
6212	1.351229133
6213	1.351219878
6214	1.351218691
6215	1.351212947
6216	1.35121015
6217	1.351200981
6218	1.351196256
6219	1.35116926
6220	1.351164684
6221	1.351164472
6222	1.351157627
6223	1.351156965
6224	1.351156346
6225	1.351156162
6226	1.351118986
6227	1.351118724
6228	1.351115971
6229	1.351115794
6230	1.351115708
6231	1.351068346
6232	1.351066298
6233	1.351065522
6234	1.3510578
6235	1.35105639
6236	1.351054712
6237	1.351050542
6238	1.351050444
6239	1.351049869
6240	1.351045337
6241	1.351040083
6242	1.350698146
6243	1.350698142
6244	1.350684615
6245	1.350684594
6246	1.350684554
6247	1.350676213
6248	1.350673673
6249	1.350660732
6250	1.350657207
6251	1.350644284
6252	1.350633258
6253	1.350620037
6254	1.350618559
6255	1.350600294
6256	1.350594401
6257	1.350590382
6258	1.350586781
6259	1.350586699
6260	1.350562209
6261	1.350556103
6262	1.350553301
6263	1.350550644
6264	1.350550022
6265	1.350549382
6266	1.350515837
6267	1.3505158
6268	1.350515381
6269	1.350512825
6270	1.350510988
6271	1.350495177
6272	1.350467059
6273	1.350458907
6274	1.350457437
6275	1.350456914
6276	1.350456833
6277	1.350353113
6278	1.350317578
6279	1.350292011
6280	1.350289506
6281	1.350289206
6282	1.350288285
6283	1.350282194
6284	1.350277117
6285	1.350265715
6286	1.350262275
6287	1.350260749
6288	1.350157689
6289	1.350155604
6290	1.350063445
6291	1.350063398
6292	1.350058746
6293	1.350051277
6294	1.350050139
6295	1.350048708
6296	1.35004864
6297	1.350047849
6298	1.350038976
6299	1.350019417
6300	1.350002282
6301	1.34999298
6302	1.349992537
6303	1.349991328
6304	1.349989893
6305	1.349897775
6306	1.34986792
6307	1.349845052
6308	1.349651301
6309	1.349591005
6310	1.349477021
6311	1.349469893
6312	1.349468103
6313	1.349465004
6314	1.349464521
6315	1.349458972
6316	1.349438715
6317	1.349436989
6318	1.34943677
6319	1.349410617
6320	1.349409728
6321	1.349407213
6322	1.349404514
6323	1.349360306
6324	1.349307504
6325	1.349307424
6326	1.349300976
6327	1.349286333
6328	1.349199749
